#(id,from,to,speed,planTime)
(21456,23,80,8, 8)
(12123,32,97,6, 8)
(12368,58,1,4, 8)
(15546,52,7,8, 8)
(29113,100,5,6, 8)
(42994,33,90,4, 8)
(46813,87,1,6, 8)
(46834,20,73,8, 8)
(45731,22,100,6, 8)
(46830,41,99,8, 8)
(24167,62,9,6, 8)
(35560,38,81,6, 8)
(10756,1,86,4, 8)
(30621,99,43,8, 8)
(23715,94,19,4, 8)
(28196,42,97,6, 8)
(21229,33,90,6, 8)
(40291,6,91,4, 8)
(33259,27,92,4, 8)
(21220,44,100,4, 8)
(14245,66,1,8, 8)
(40307,9,62,4, 8)
(46920,46,91,6, 8)
(26866,80,15,8, 8)
(19287,15,70,4, 8)
(22849,53,9,8, 8)
(46982,3,88,8, 8)
(25494,32,97,4, 8)
(48220,61,17,4, 8)
(10495,40,94,4, 8)
(22453,83,20,6, 8)
(50235,51,8,8, 8)
(31604,9,64,6, 8)
(40241,35,100,4, 8)
(40240,75,30,8, 8)
(42540,9,91,4, 8)
(19228,53,8,6, 8)
(46838,9,73,6, 8)
(10103,10,83,6, 8)
(26118,97,42,4, 8)
(42525,34,90,4, 8)
(50455,21,79,4, 8)
(12089,49,93,8, 8)
(30060,23,90,8, 8)
(46888,95,40,6, 8)
(33931,41,97,4, 8)
(42510,27,81,8, 8)
(34664,31,98,4, 8)
(38109,30,81,8, 8)
(28893,57,1,6, 8)
(40199,68,3,8, 8)
(40204,12,78,6, 8)
(29955,7,91,8, 8)
(40217,46,91,4, 8)
(50255,1,68,6, 8)
(45673,55,10,6, 8)
(24812,73,10,4, 8)
(42783,50,95,4, 8)
(42988,26,91,8, 8)
(47823,31,100,6, 8)
(14736,12,89,8, 8)
(14721,72,28,8, 8)
(23437,64,10,8, 8)
(42423,55,10,4, 8)
(21835,91,19,6, 8)
(32196,37,82,4, 8)
(33988,5,80,8, 8)
(14711,2,60,4, 8)
(10680,57,1,6, 8)
(36957,18,71,8, 8)
(39472,19,63,6, 8)
(38023,78,12,6, 8)
(39464,16,61,4, 8)
(32131,10,84,8, 8)
(18514,81,8,4, 8)
(48612,100,15,6, 8)
(31222,52,10,6, 8)
(29896,31,100,8, 8)
(39777,93,8,4, 8)
(37570,30,83,4, 8)
(25874,27,71,6, 8)
(33762,27,82,6, 8)
(14752,97,12,6, 8)
(31591,42,98,6, 8)
(25900,53,9,4, 8)
(49855,89,2,4, 8)
(46353,83,38,4, 8)
(46361,2,88,8, 8)
(13396,39,93,4, 8)
(30571,40,92,6, 8)
(28244,7,62,6, 8)
(29521,16,71,4, 8)
(10663,14,100,8, 8)
(38207,41,96,4, 8)
(28035,85,30,6, 8)
(14957,96,41,4, 8)
(31985,53,8,6, 8)
(38252,41,97,6, 8)
(28662,84,30,6, 8)
(36462,50,92,6, 8)
(12680,17,71,4, 8)
(32527,53,10,6, 8)
(39549,28,92,6, 8)
(29842,68,2,8, 8)
(42821,79,3,8, 8)
(48923,55,10,6, 8)
(39543,68,13,6, 8)
(28047,2,100,6, 8)
(46436,80,15,6, 8)
(21892,99,34,4, 8)
(42399,59,2,6, 8)
(22159,18,93,4, 8)
(42704,12,78,4, 8)
(22163,56,1,6, 8)
(18709,17,62,6, 8)
(50310,22,80,6, 8)
(30269,18,73,4, 8)
(10096,67,1,6, 8)
(23333,49,91,4, 8)
(39277,66,11,8, 8)
(23515,98,32,4, 8)
(15381,8,73,4, 8)
(35827,20,91,6, 8)
(25670,63,9,6, 8)
(12767,29,81,8, 8)
(28142,100,21,8, 8)
(49174,58,2,8, 8)
(35989,20,65,4, 8)
(50690,51,7,8, 8)
(13962,17,72,6, 8)
(15438,61,19,8, 8)
(47807,38,83,8, 8)
(42982,31,86,8, 8)
(27824,20,74,8, 8)
(42242,77,1,6, 8)
(36794,27,81,6, 8)
(30053,31,90,6, 8)
(37592,59,3,4, 8)
(33544,20,95,4, 8)
(31979,8,92,6, 8)
(28139,15,100,4, 8)
(49004,52,10,4, 8)
(22175,54,9,6, 8)
(48783,30,81,8, 8)
(30537,97,42,6, 8)
(50330,54,10,6, 8)
(46072,57,2,8, 8)
(14021,38,83,8, 8)
(42462,41,96,6, 8)
(49009,41,98,6, 8)
(39351,40,94,4, 8)
(45996,30,95,4, 8)
(38314,35,90,6, 8)
(22241,96,21,4, 8)
(45990,17,61,8, 8)
(15277,87,21,4, 8)
(14559,92,28,6, 8)
(11302,96,21,8, 8)
(39339,21,90,6, 8)
(45972,78,21,8, 8)
(36278,7,92,6, 8)
(32250,45,100,6, 8)
(42941,50,94,6, 8)
(42277,53,10,8, 8)
(26911,95,30,8, 8)
(42667,84,39,6, 8)
(12750,5,90,4, 8)
(15353,50,94,8, 8)
(30670,93,48,4, 8)
(35478,85,30,6, 8)
(38899,50,93,4, 8)
(23820,62,20,8, 8)
(35322,29,94,8, 8)
(22788,48,91,8, 8)
(36223,58,3,6, 8)
(48563,19,74,8, 8)
(48117,33,89,6, 8)
(26334,27,92,6, 8)
(27104,29,91,4, 8)
(20074,14,80,6, 8)
(10492,38,92,4, 8)
(44078,80,24,6, 8)
(23054,74,29,8, 8)
(49414,42,99,6, 8)
(44089,29,91,4, 8)
(36125,94,50,6, 8)
(26509,90,21,4, 8)
(27469,34,99,8, 8)
(34184,51,10,4, 8)
(16649,6,51,8, 8)
(36127,83,28,6, 8)
(50720,85,20,8, 8)
(44102,37,82,4, 8)
(10159,88,1,8, 8)
(34196,51,10,4, 8)
(41407,20,63,8, 8)
(11688,72,28,8, 8)
(43625,24,80,6, 8)
(17997,81,27,8, 8)
(19436,9,94,6, 8)
(43290,8,82,4, 8)
(38633,83,30,6, 8)
(30440,35,90,6, 8)
(41992,35,100,4, 8)
(43996,65,20,6, 8)
(19451,28,71,4, 8)
(43998,74,9,6, 8)
(36046,59,3,8, 8)
(40752,38,83,8, 8)
(28743,77,22,4, 8)
(16471,60,1,4, 8)
(31170,1,57,4, 8)
(47647,52,7,4, 8)
(36674,11,98,6, 8)
(49533,29,84,4, 8)
(40811,56,1,8, 8)
(30424,43,99,6, 8)
(26643,9,93,6, 8)
(41961,30,73,8, 8)
(25289,76,11,8, 8)
(20651,48,93,6, 8)
(43629,13,78,6, 8)
(43350,65,10,8, 8)
(48704,96,21,4, 8)
(32013,49,91,6, 8)
(47504,30,73,8, 8)
(43283,75,30,8, 8)
(40943,28,91,6, 8)
(37797,55,10,8, 8)
(32784,69,3,8, 8)
(16964,45,100,6, 8)
(33049,63,9,4, 8)
(32108,56,1,8, 8)
(24421,9,53,8, 8)
(31462,79,1,4, 8)
(17816,53,8,8, 8)
(23882,80,3,4, 8)
(41841,52,7,8, 8)
(27329,12,78,4, 8)
(17022,36,81,4, 8)
(48497,57,2,8, 8)
(31534,4,100,4, 8)
(43538,52,8,6, 8)
(37753,83,10,8, 8)
(44288,59,3,6, 8)
(37235,97,12,6, 8)
(17033,94,10,8, 8)
(41205,39,84,8, 8)
(30403,33,88,6, 8)
(32209,12,77,6, 8)
(27342,13,70,8, 8)
(20223,90,35,4, 8)
(28739,7,81,6, 8)
(17088,13,90,4, 8)
(43471,12,80,8, 8)
(26485,29,92,4, 8)
(30741,20,62,8, 8)
(11418,51,6,4, 8)
(26685,84,30,6, 8)
(23100,65,20,8, 8)
(48806,7,61,4, 8)
(24463,20,62,4, 8)
(16746,56,1,4, 8)
(17915,34,90,4, 8)
(20147,24,89,6, 8)
(21155,12,88,4, 8)
(48830,11,79,6, 8)
(44539,17,91,8, 8)
(27426,12,68,8, 8)
(37781,61,7,6, 8)
(16693,78,12,4, 8)
(35938,74,9,4, 8)
(44487,63,8,4, 8)
(10037,63,18,8, 8)
(44465,15,90,6, 8)
(13687,27,91,4, 8)
(48072,12,98,6, 8)
(48031,77,22,6, 8)
(47475,44,100,6, 8)
(13542,54,9,8, 8)
(44161,21,99,6, 8)
(32421,43,100,4, 8)
(36264,53,9,8, 8)
(44373,92,7,6, 8)
(41317,84,20,8, 8)
(42005,20,74,6, 8)
(41237,46,91,6, 8)
(30295,41,97,8, 8)
(19371,9,91,6, 8)
(42063,65,10,4, 8)
(11022,64,19,4, 8)
(13821,52,9,8, 8)
(11749,60,5,4, 8)
(38809,82,30,6, 8)
(18158,56,1,6, 8)
(48515,84,30,6, 8)
(31556,19,84,6, 8)
(42066,95,40,6, 8)
(12185,89,11,8, 8)
(20975,73,19,6, 8)
(34068,22,89,4, 8)
(42046,23,100,4, 8)
(21123,81,20,6, 8)
(16180,84,40,6, 8)
(16184,79,11,8, 8)
(26220,17,61,8, 8)
(43736,64,9,6, 8)
(49562,69,11,8, 8)
(45125,84,30,4, 8)
(31901,52,9,4, 8)
(41620,80,12,8, 8)
(19827,46,91,6, 8)
(35945,56,1,6, 8)
(26586,63,18,6, 8)
(43813,26,81,6, 8)
(19357,33,100,8, 8)
(28913,78,2,8, 8)
(45276,42,97,6, 8)
(37608,75,30,8, 8)
(21070,12,97,8, 8)
(30077,27,72,6, 8)
(34022,9,73,4, 8)
(38767,28,81,6, 8)
(16000,18,83,6, 8)
(27038,76,1,6, 8)
(32233,42,97,4, 8)
(15995,45,100,6, 8)
(23175,19,63,4, 8)
(22618,64,19,6, 8)
(38187,41,96,8, 8)
(16068,11,86,8, 8)
(43147,83,18,8, 8)
(38407,7,71,4, 8)
(28691,10,62,8, 8)
(36584,45,100,8, 8)
(31679,7,52,4, 8)
(37293,50,94,6, 8)
(27250,28,72,4, 8)
(27060,65,10,8, 8)
(36576,35,100,8, 8)
(47575,16,81,8, 8)
(45374,32,100,8, 8)
(18231,73,8,8, 8)
(44963,95,20,4, 8)
(30096,75,30,6, 8)
(17370,13,70,4, 8)
(16317,60,5,6, 8)
(18232,49,92,8, 8)
(47331,33,90,8, 8)
(28299,27,72,6, 8)
(49543,46,91,6, 8)
(38636,94,39,8, 8)
(49366,99,3,6, 8)
(15898,7,92,6, 8)
(23193,86,11,4, 8)
(18056,17,81,6, 8)
(35021,88,21,6, 8)
(47561,77,1,8, 8)
(10133,18,82,4, 8)
(31500,41,99,4, 8)
(13799,50,93,8, 8)
(20921,70,12,4, 8)
(16298,74,20,8, 8)
(43241,69,11,4, 8)
(37718,37,91,8, 8)
(43927,10,55,8, 8)
(15923,43,99,4, 8)
(36051,92,48,6, 8)
(11499,1,77,6, 8)
(16238,68,13,6, 8)
(31421,21,100,4, 8)
(23910,98,42,8, 8)
(16294,17,92,4, 8)
(42118,65,20,8, 8)
(35925,49,94,4, 8)
(35103,77,22,8, 8)
(46492,55,10,4, 80)
(50647,31,96,6, 80)
(47466,22,98,6, 80)
(46483,11,98,8, 80)
(43829,55,10,4, 80)
(14623,63,9,4, 80)
(17519,63,20,4, 80)
(17635,4,99,4, 80)
(11412,83,18,4, 80)
(37534,99,32,8, 80)
(43795,93,8,8, 80)
(12013,64,20,8, 80)
(46518,40,91,4, 80)
(36830,96,31,6, 80)
(18630,62,17,8, 80)
(28238,66,1,4, 80)
(17590,76,1,4, 80)
(14225,61,8,4, 80)
(38531,40,91,8, 80)
(46541,57,1,4, 80)
(46547,82,20,8, 80)
(12130,41,100,4, 80)
(24841,43,99,6, 80)
(32783,6,51,6, 80)
(33485,49,92,8, 80)
(43704,82,7,8, 80)
(14170,90,24,6, 80)
(48953,82,18,4, 80)
(30368,8,73,6, 80)
(44059,96,11,6, 80)
(18707,41,100,6, 80)
(17416,51,8,4, 80)
(47498,50,95,6, 80)
(46732,79,14,6, 80)
(27273,48,91,4, 80)
(17286,33,99,4, 80)
(44020,77,22,6, 80)
(37510,41,99,6, 80)
(23422,41,99,4, 80)
(46816,22,77,8, 80)
(14385,42,97,8, 80)
(43993,21,97,8, 80)
(42633,57,2,6, 80)
(17718,62,20,4, 80)
(14414,14,89,6, 80)
(28966,38,92,8, 80)
(11512,33,89,8, 80)
(24816,37,91,8, 80)
(14397,39,81,8, 80)
(44082,95,40,6, 80)
(47783,65,10,6, 80)
(28121,97,1,8, 80)
(23055,42,97,6, 80)
(37360,76,1,6, 80)
(14609,66,1,6, 80)
(17791,78,11,6, 80)
(46608,23,78,4, 80)
(10469,29,71,4, 80)
(14283,34,100,4, 80)
(29751,5,60,6, 80)
(47549,59,1,4, 80)
(17507,3,89,8, 80)
(23425,45,100,8, 80)
(13640,100,23,6, 80)
(36818,59,2,6, 80)
(14564,46,91,8, 80)
(30389,37,91,6, 80)
(44125,7,71,6, 80)
(42606,93,8,6, 80)
(18756,71,9,6, 80)
(46807,38,91,6, 80)
(17205,37,82,4, 80)
(36883,22,97,8, 80)
(28189,24,80,6, 80)
(49566,1,100,6, 80)
(31296,23,79,8, 80)
(47505,32,97,8, 80)
(48921,34,90,4, 80)
(46472,23,80,4, 80)
(30502,59,4,4, 80)
(45091,73,30,6, 80)
(23252,35,100,4, 80)
(27808,92,38,4, 80)
(45777,68,2,6, 80)
(45778,2,98,8, 80)
(38338,41,100,8, 80)
(12188,54,9,8, 80)
(22900,60,5,6, 80)
(12470,5,90,4, 80)
(44965,55,10,8, 80)
(29906,82,17,6, 80)
(45825,17,81,4, 80)
(44954,77,21,8, 80)
(15428,55,10,4, 80)
(33849,98,32,6, 80)
(47711,16,91,4, 80)
(47143,54,9,4, 80)
(44827,78,13,4, 80)
(49153,40,92,6, 80)
(43322,48,91,8, 80)
(44883,41,97,6, 80)
(49376,14,99,4, 80)
(16208,24,100,8, 80)
(32824,96,41,8, 80)
(27859,22,80,6, 80)
(28268,84,10,6, 80)
(45867,88,21,6, 80)
(49168,33,88,8, 80)
(15419,47,91,6, 80)
(27085,33,99,6, 80)
(45907,86,31,4, 80)
(11350,29,73,4, 80)
(10027,76,11,8, 80)
(45729,42,97,8, 80)
(18273,77,2,4, 80)
(27733,33,88,4, 80)
(45511,76,21,6, 80)
(45501,68,3,6, 80)
(15990,55,10,6, 80)
(12176,66,1,8, 80)
(47694,46,91,6, 80)
(24608,2,90,8, 80)
(36786,25,80,8, 80)
(45353,87,12,8, 80)
(38394,100,14,6, 80)
(36310,28,71,6, 80)
(43120,88,3,6, 80)
(15878,71,10,4, 80)
(15951,31,100,4, 80)
(47720,92,20,4, 80)
(13845,23,78,4, 80)
(36008,77,21,4, 80)
(27591,79,12,6, 80)
(45137,95,10,6, 80)
(33311,67,1,4, 80)
(27774,91,28,6, 80)
(16110,99,24,8, 80)
(32385,86,21,6, 80)
(47271,24,99,6, 80)
(45602,79,22,8, 80)
(33935,31,89,8, 80)
(45578,49,93,4, 80)
(27743,58,1,8, 80)
(43157,40,94,4, 80)
(18298,68,11,4, 80)
(15724,24,100,6, 80)
(15678,75,20,8, 80)
(44816,71,26,6, 80)
(43342,5,80,6, 80)
(15308,85,20,8, 80)
(34527,46,91,4, 80)
(44344,53,9,8, 80)
(44357,77,22,6, 80)
(14871,92,49,8, 80)
(32900,88,1,6, 80)
(36925,82,38,4, 80)
(14861,98,31,8, 80)
(37212,18,92,8, 80)
(28702,100,14,8, 80)
(42813,45,100,8, 80)
(24729,97,41,8, 80)
(32799,68,3,6, 80)
(18530,40,84,8, 80)
(44405,100,35,8, 80)
(36936,89,11,4, 80)
(11977,38,92,8, 80)
(27373,27,91,8, 80)
(36120,99,42,4, 80)
(27350,30,93,4, 80)
(12004,22,90,4, 80)
(27353,53,10,6, 80)
(28063,38,92,8, 80)
(24763,28,83,6, 80)
(31465,95,40,6, 80)
(13536,65,10,8, 80)
(23068,94,10,6, 80)
(50833,58,3,6, 80)
(31321,89,2,6, 80)
(49641,52,9,8, 80)
(17008,96,31,6, 80)
(28951,31,99,6, 80)
(27361,23,79,8, 80)
(10024,57,1,8, 80)
(38524,12,77,8, 80)
(44419,69,12,6, 80)
(36943,22,97,4, 80)
(46103,7,91,6, 80)
(44685,58,2,4, 80)
(16615,92,39,8, 80)
(36495,2,88,4, 80)
(10379,53,8,6, 80)
(15188,61,7,4, 80)
(36970,93,29,8, 80)
(18449,77,22,8, 80)
(15226,51,7,6, 80)
(15229,34,100,6, 80)
(14003,50,92,4, 80)
(34168,74,10,4, 80)
(44759,17,92,8, 80)
(37146,99,21,8, 80)
(36762,21,87,6, 80)
(16886,42,99,6, 80)
(34698,76,21,6, 80)
(27945,37,91,4, 80)
(14987,75,20,4, 80)
(43431,100,2,4, 80)
(27434,37,92,4, 80)
(36494,38,82,6, 80)
(42836,85,10,6, 80)
(31451,10,62,4, 80)
(24155,63,10,4, 80)
(15039,76,21,8, 80)
(32101,77,2,4, 80)
(36570,43,98,8, 80)
(34198,97,21,8, 80)
(43397,12,98,6, 80)
(15100,13,89,8, 80)
(46136,30,82,4, 80)
(24236,23,78,8, 80)
(43741,4,90,6, 80)
(43034,85,30,8, 80)
(23832,30,74,4, 80)
(26784,8,52,4, 80)
(26779,34,89,4, 80)
(42216,59,4,6, 80)
(37596,2,69,6, 80)
(26775,76,21,4, 80)
(39655,74,20,6, 80)
(10473,56,1,6, 80)
(41430,5,80,6, 80)
(21884,55,10,4, 80)
(48647,56,1,8, 80)
(35691,65,10,4, 80)
(48326,2,69,8, 80)
(20021,1,88,4, 80)
(12991,78,2,4, 80)
(34886,68,13,8, 80)
(30043,65,20,6, 80)
(26356,58,2,8, 80)
(26353,25,80,8, 80)
(29355,42,97,6, 80)
(41469,10,51,4, 80)
(31963,52,10,8, 80)
(10500,27,91,6, 80)
(34927,97,21,4, 80)
(41476,50,92,8, 80)
(41481,67,11,8, 80)
(31683,100,11,6, 80)
(11165,28,83,4, 80)
(20623,18,81,6, 80)
(20629,71,28,4, 80)
(12953,8,63,4, 80)
(35659,35,100,8, 80)
(29236,9,64,6, 80)
(19146,49,91,4, 80)
(29760,99,42,4, 80)
(39289,23,98,8, 80)
(20166,90,11,6, 80)
(23546,99,41,8, 80)
(35805,2,98,8, 80)
(34844,46,91,8, 80)
(23566,81,7,8, 80)
(33027,21,78,8, 80)
(47831,97,42,4, 80)
(35170,19,71,6, 80)
(41070,55,10,6, 80)
(39062,73,30,4, 80)
(41333,33,100,6, 80)
(22179,76,11,4, 80)
(10629,67,12,6, 80)
(35276,77,1,8, 80)
(26820,52,8,4, 80)
(32513,74,19,6, 80)
(41054,30,91,6, 80)
(37730,10,95,8, 80)
(35751,46,91,8, 80)
(22054,28,82,4, 80)
(49860,45,100,8, 80)
(20457,12,78,4, 80)
(38846,69,1,4, 80)
(12671,25,80,8, 80)
(37575,89,14,8, 80)
(39525,92,17,6, 80)
(39528,73,30,8, 80)
(19107,13,69,6, 80)
(22004,7,81,8, 80)
(39449,50,91,8, 80)
(39923,63,8,8, 80)
(50521,86,11,6, 80)
(12535,28,92,4, 80)
(19611,14,70,4, 80)
(40674,59,3,6, 80)
(40673,16,81,8, 80)
(21153,80,1,8, 80)
(21146,6,61,6, 80)
(41622,75,20,8, 80)
(41816,66,1,4, 80)
(49954,50,93,6, 80)
(35391,91,20,4, 80)
(13154,63,8,6, 80)
(21121,72,30,8, 80)
(35469,33,89,6, 80)
(40400,60,3,8, 80)
(31661,21,89,8, 80)
(12842,5,60,6, 80)
(41635,32,87,8, 80)
(35453,10,95,6, 80)
(30893,91,37,8, 80)
(40450,36,81,6, 80)
(35439,39,93,6, 80)
(37679,43,99,8, 80)
(30883,1,77,8, 80)
(48177,78,22,4, 80)
(11067,79,21,8, 80)
(19727,98,33,4, 80)
(20918,63,8,6, 80)
(13167,14,100,8, 80)
(20927,18,62,6, 80)
(33069,42,99,4, 80)
(40568,15,70,4, 80)
(12356,28,71,6, 80)
(13190,64,9,8, 80)
(50151,64,19,8, 80)
(26137,17,82,4, 80)
(48126,42,98,6, 80)
(21552,13,100,6, 80)
(10314,67,12,8, 80)
(47794,12,70,8, 80)
(39973,82,18,8, 80)
(48277,14,100,4, 80)
(10313,40,95,6, 80)
(30728,60,2,4, 80)
(26706,72,17,8, 80)
(26077,82,39,4, 80)
(21459,46,91,8, 80)
(41538,9,71,8, 80)
(26094,83,29,4, 80)
(41959,90,35,6, 80)
(40105,81,40,4, 80)
(21389,20,82,8, 80)
(19490,45,100,4, 80)
(13201,64,10,4, 80)
(41878,23,88,4, 80)
(25716,85,20,4, 80)
(40704,56,1,6, 80)
(21293,15,70,6, 80)
(32175,79,4,6, 80)
(50073,23,78,4, 80)
(22580,53,9,6, 80)
(35362,7,71,8, 80)
(19508,96,41,6, 80)
(37642,2,87,4, 80)
(50543,75,30,4, 80)
(20762,73,18,8, 80)
(38824,29,82,6, 80)
(29188,87,32,8, 80)
(30137,61,16,6, 80)
(10832,22,87,8, 80)
(23526,82,19,4, 80)
(20292,11,79,4, 80)
(35215,34,89,6, 80)
(48422,92,9,4, 80)
(25779,79,21,4, 80)
(13339,67,12,4, 80)
(18833,44,100,8, 80)
(10943,52,10,4, 80)
(31855,38,91,6, 80)
(10940,24,90,4, 80)
(26473,76,21,8, 80)
(10529,59,1,4, 80)
(22378,43,98,8, 80)
(20230,63,19,6, 80)
(38862,21,76,8, 80)
(39959,9,84,4, 81)
(15384,74,19,8, 81)
(42035,34,99,8, 81)
(11919,62,7,8, 81)
(19952,45,100,6, 81)
(26300,44,99,8, 81)
(27862,78,11,8, 81)
(28484,8,71,6, 81)
(29904,30,83,4, 81)
(24409,74,19,6, 81)
(15326,31,87,4, 81)
(17396,49,91,8, 81)
(44304,83,8,8, 81)
(20632,58,3,4, 81)
(28726,86,31,6, 81)
(29306,79,14,8, 81)
(24018,34,89,4, 81)
(42507,3,99,6, 81)
(45970,60,1,6, 81)
(25109,5,100,6, 81)
(47142,98,31,6, 81)
(43196,33,99,6, 81)
(42450,34,100,8, 81)
(28931,61,19,4, 81)
(46858,29,74,6, 81)
(10471,97,2,6, 81)
(43211,46,91,4, 81)
(47003,53,10,6, 81)
(15301,100,14,4, 81)
(18103,51,7,4, 81)
(32269,61,9,4, 81)
(45873,37,92,4, 81)
(30142,62,9,4, 81)
(22940,83,30,6, 81)
(36687,67,1,4, 81)
(24230,35,90,6, 81)
(48822,76,21,4, 81)
(34573,57,1,6, 81)
(15492,96,21,4, 81)
(37822,32,87,4, 81)
(44831,49,94,4, 81)
(29723,41,100,8, 81)
(40778,71,20,8, 81)
(27517,30,91,6, 81)
(29744,51,6,6, 81)
(18019,50,95,4, 81)
(48136,53,8,8, 81)
(36404,11,90,8, 81)
(26285,75,30,4, 81)
(39171,82,38,4, 81)
(27854,74,19,8, 81)
(13977,99,23,8, 81)
(17367,35,100,4, 81)
(26901,5,60,4, 81)
(19945,27,91,6, 81)
(15434,32,98,6, 81)
(48834,35,90,6, 81)
(29496,62,8,6, 81)
(43285,27,82,4, 81)
(32177,22,88,6, 81)
(27088,100,2,8, 81)
(31368,17,72,8, 81)
(29697,24,90,6, 81)
(15470,30,72,6, 81)
(31269,95,50,4, 81)
(30513,7,62,8, 81)
(23264,27,92,8, 81)
(13126,72,18,6, 81)
(32864,10,93,8, 81)
(50106,82,38,6, 81)
(13622,74,10,8, 81)
(25699,88,1,4, 81)
(18898,64,20,6, 81)
(23873,21,89,8, 81)
(33384,3,79,4, 81)
(15032,28,82,6, 81)
(37977,25,90,6, 81)
(47996,27,82,6, 81)
(30553,20,62,8, 81)
(22909,70,1,8, 81)
(27954,68,13,6, 81)
(31275,24,90,6, 81)
(11955,83,39,8, 81)
(15056,8,51,8, 81)
(34369,61,18,6, 81)
(47863,16,81,4, 81)
(11327,10,73,8, 81)
(49086,100,12,8, 81)
(46814,88,32,4, 81)
(26368,73,18,8, 81)
(47855,90,22,8, 81)
(47700,49,91,6, 81)
(26529,33,99,6, 81)
(34210,27,71,6, 81)
(39212,69,1,6, 81)
(27450,56,1,8, 81)
(18713,26,81,4, 81)
(23840,40,92,8, 81)
(36292,100,1,8, 81)
(27007,95,10,4, 81)
(27977,12,89,6, 81)
(29077,5,90,8, 81)
(33753,64,19,6, 81)
(38301,71,6,6, 81)
(18251,94,39,4, 81)
(25993,97,22,8, 81)
(31562,87,32,4, 81)
(44667,39,84,4, 81)
(49900,100,24,8, 81)
(23825,14,79,4, 81)
(28262,26,71,8, 81)
(47779,10,72,6, 81)
(23823,43,100,8, 81)
(39866,10,65,4, 81)
(18207,81,10,6, 81)
(46018,88,1,4, 81)
(32537,56,1,6, 81)
(39005,30,93,6, 81)
(40881,100,42,6, 81)
(21619,38,83,6, 81)
(11686,38,93,8, 81)
(42115,24,100,6, 81)
(48296,52,9,8, 81)
(10998,62,20,4, 81)
(20584,3,78,8, 81)
(21744,61,10,6, 81)
(34281,71,6,6, 81)
(16665,3,89,6, 81)
(35118,63,8,4, 81)
(23316,33,88,8, 81)
(25995,96,41,6, 81)
(38122,42,100,4, 81)
(50110,46,91,4, 81)
(15172,1,79,6, 81)
(48857,33,98,4, 81)
(28968,29,71,6, 81)
(19317,21,78,6, 81)
(30223,91,20,8, 81)
(46083,17,71,8, 81)
(25391,97,22,4, 81)
(35040,37,92,4, 81)
(35931,93,9,4, 81)
(18748,8,81,8, 81)
(40757,59,4,6, 81)
(31940,42,98,4, 81)
(19661,49,92,8, 81)
(27179,79,4,8, 81)
(35445,3,70,6, 81)
(25358,99,23,4, 81)
(40456,74,29,6, 81)
(10802,18,62,8, 81)
(30987,41,98,4, 81)
(26201,15,70,6, 81)
(33166,81,6,6, 81)
(16047,75,20,8, 81)
(21051,96,41,6, 81)
(17736,86,11,6, 81)
(28565,46,91,4, 81)
(34023,92,9,8, 81)
(43597,5,90,4, 81)
(26878,44,100,4, 81)
(43590,16,91,4, 81)
(47967,90,4,6, 81)
(40660,12,68,6, 81)
(25345,68,2,6, 81)
(48205,24,90,4, 81)
(37081,2,70,8, 81)
(20257,12,79,8, 81)
(32325,30,71,6, 81)
(27172,31,90,8, 81)
(17594,24,100,4, 81)
(23777,54,9,4, 81)
(38922,52,10,8, 81)
(41235,18,71,8, 81)
(16311,45,100,6, 81)
(40421,66,1,6, 81)
(40423,62,19,8, 81)
(17728,80,5,6, 81)
(34026,98,13,6, 81)
(48186,70,11,6, 81)
(13171,87,11,6, 81)
(10834,8,62,8, 81)
(23765,83,19,8, 81)
(11733,83,10,6, 81)
(49325,28,93,6, 81)
(45151,2,100,8, 81)
(33285,95,10,8, 81)
(28315,86,31,8, 81)
(38928,17,62,6, 81)
(45069,27,72,8, 81)
(36593,6,91,4, 81)
(27212,77,22,6, 81)
(32117,88,13,4, 81)
(24555,23,90,4, 81)
(20934,7,51,8, 81)
(38932,46,91,4, 81)
(41229,43,98,6, 81)
(38390,68,1,6, 81)
(14220,69,11,4, 81)
(23163,24,99,6, 81)
(33417,74,20,8, 81)
(13572,3,99,4, 81)
(17622,73,30,6, 81)
(17623,1,57,8, 81)
(50201,88,21,8, 81)
(27629,45,100,6, 81)
(28986,98,1,6, 81)
(50514,36,91,6, 81)
(18808,38,91,6, 81)
(23167,88,22,6, 81)
(13828,71,10,6, 81)
(38601,30,85,8, 81)
(20916,53,10,8, 81)
(43667,2,57,8, 81)
(40518,12,100,4, 81)
(25492,48,91,6, 81)
(31398,89,31,4, 81)
(11411,6,71,8, 81)
(47593,27,82,4, 81)
(31388,63,9,6, 81)
(15658,24,99,6, 81)
(49237,86,1,8, 81)
(50272,13,80,8, 81)
(43403,12,100,4, 81)
(35364,16,61,8, 81)
(26126,72,19,4, 81)
(35530,95,40,6, 81)
(19524,98,43,6, 81)
(48596,88,23,4, 81)
(43846,52,8,6, 81)
(37049,34,89,4, 81)
(30623,38,91,8, 81)
(40191,26,91,8, 81)
(23799,41,99,4, 81)
(29229,35,100,4, 81)
(45555,74,19,4, 81)
(33433,15,80,6, 81)
(27121,34,90,6, 81)
(49925,53,10,8, 81)
(45703,8,73,4, 81)
(16713,94,10,8, 81)
(43873,13,80,6, 81)
(19899,25,80,8, 81)
(23400,42,99,4, 81)
(40755,64,10,6, 81)
(11854,33,100,8, 81)
(25609,59,2,4, 81)
(19488,99,12,4, 81)
(40128,98,43,6, 81)
